pet_id,pet_type,breed,age_months,color,size,weight_kg,vaccinated,health_condition,timein_shelter_days,adoption_fee,previous_owner,adoption_likelihood
2257,Rabbit,Rabbit,10,White,Small,19.55348085,1,0,76,125,0,1
2258,Rabbit,Rabbit,9,Black,Medium,2.585854002,1,1,49,144,0,1
2259,Rabbit,Rabbit,155,Gray,Small,12.81408609,1,1,73,175,0,0
2260,Bird,Parakeet,34,Gray,Medium,6.144874634,0,0,61,460,0,0
2261,Bird,Parakeet,129,Gray,Medium,4.179452194,1,1,83,151,0,0
2262,Cat,Persian,160,Gray,Medium,17.44395072,0,1,46,181,1,0
2263,Bird,Parakeet,89,White,Large,27.92173739,1,1,46,374,1,0
2264,Dog,Poodle,93,Brown,Medium,2.58882439,1,0,17,478,1,1
2265,Cat,Persian,71,White,Small,13.2250732,1,0,66,346,1,0
2266,Dog,Golden Retriever,67,Gray,Large,21.51852769,1,0,5,497,0,0
2267,Dog,Poodle,148,White,Small,14.41794712,1,0,54,84,0,0
2268,Dog,Labrador,117,Gray,Large,24.38838244,1,1,16,363,0,0
2269,Bird,Parakeet,94,Orange,Large,6.20971416,1,0,81,382,0,0
2270,Bird,Parakeet,163,Brown,Large,28.82823195,1,0,7,120,1,0
2271,Cat,Siamese,99,Orange,Large,12.16971621,1,1,8,128,0,0
2272,Dog,Golden Retriever,113,Black,Small,10.90551936,1,0,72,462,1,0
2273,Dog,Labrador,103,White,Medium,26.36356804,1,1,87,450,0,1
2274,Dog,Golden Retriever,91,Black,Small,17.35214392,1,0,82,5,1,0
2275,Cat,Persian,90,White,Medium,15.97688592,1,0,38,333,0,1
2276,Cat,Persian,17,Orange,Small,22.08235967,1,0,54,182,0,1
2277,Dog,Poodle,18,Gray,Large,17.81519291,1,0,76,37,1,1
2278,Rabbit,Rabbit,173,Gray,Large,5.712953698,1,0,15,416,0,0
2279,Bird,Parakeet,116,White,Medium,20.55173106,1,1,50,115,1,0
2280,Bird,Parakeet,93,Gray,Medium,4.870597499,1,1,56,101,0,0
2281,Cat,Persian,91,Orange,Small,24.36987345,1,0,9,7,0,0
2282,Dog,Poodle,82,Gray,Medium,29.70236133,1,0,8,217,1,1
2283,Dog,Labrador,68,Orange,Small,11.94424112,1,1,19,206,0,0
2284,Bird,Parakeet,114,Black,Medium,13.89792105,1,0,51,77,1,1
2285,Bird,Parakeet,1,Orange,Medium,2.346576009,1,0,72,367,0,1
2286,Rabbit,Rabbit,58,Brown,Medium,1.398262454,1,1,57,403,0,0
2287,Bird,Parakeet,154,Brown,Large,27.72116071,0,1,68,54,0,0
2288,Bird,Parakeet,109,Brown,Large,4.730097753,0,0,31,303,0,0
2289,Cat,Siamese,148,White,Small,13.92758368,0,0,3,466,0,0
2290,Rabbit,Rabbit,116,White,Medium,24.64528409,1,0,83,439,0,1
2291,Cat,Persian,87,White,Small,26.79024404,1,0,43,480,0,0
2292,Bird,Parakeet,10,Orange,Medium,16.06253287,0,1,29,227,0,0
2293,Rabbit,Rabbit,59,White,Large,17.38594322,1,1,10,87,0,0
2294,Cat,Siamese,41,Black,Large,20.4208352,1,0,12,9,0,0
2295,Rabbit,Rabbit,105,Brown,Medium,28.88009163,1,0,46,307,0,1
2296,Rabbit,Rabbit,133,Orange,Medium,18.47742887,1,1,30,433,0,0
2297,Cat,Persian,122,Brown,Large,17.22478252,1,0,82,289,0,0
2298,Rabbit,Rabbit,145,White,Large,1.421489923,0,0,88,163,0,0
2299,Bird,Parakeet,22,Orange,Small,3.347541359,1,1,32,238,0,0
2300,Rabbit,Rabbit,98,Gray,Large,17.73797717,0,0,73,316,1,0
2301,Cat,Siamese,169,Black,Medium,28.15097125,1,0,47,483,1,1
2302,Dog,Golden Retriever,68,White,Small,26.1340491,1,0,88,143,0,0
2303,Rabbit,Rabbit,139,White,Medium,29.49478877,0,0,63,334,0,0
2304,Dog,Poodle,56,Black,Small,16.30718709,0,0,26,17,1,0
2305,Dog,Golden Retriever,179,Black,Medium,23.84999721,1,0,3,70,0,1
2306,Cat,Siamese,149,Gray,Large,25.37160961,1,1,23,174,1,0
2307,Cat,Siamese,99,White,Medium,19.79291806,1,0,75,341,1,1
2308,Bird,Parakeet,76,White,Small,10.82374722,0,0,74,287,0,0
2309,Bird,Parakeet,26,Brown,Medium,14.62937461,0,0,50,298,0,0
2310,Cat,Siamese,115,Orange,Small,25.8795951,1,0,36,338,1,0
2311,Cat,Persian,147,Orange,Medium,9.657889853,0,0,13,423,1,0
2312,Cat,Persian,109,Brown,Large,27.78855081,1,0,29,247,0,0
2313,Dog,Poodle,47,Orange,Large,7.664383901,0,0,38,192,0,0
2314,Rabbit,Rabbit,71,Black,Medium,22.73597604,1,0,77,418,0,1
2315,Bird,Parakeet,154,Orange,Medium,19.2862178,0,1,84,324,0,0
2316,Rabbit,Rabbit,40,Orange,Medium,22.73838379,0,0,5,305,1,0
2317,Dog,Golden Retriever,133,Brown,Small,13.6830796,1,0,20,267,1,0
2318,Rabbit,Rabbit,149,Gray,Medium,28.04659081,1,0,78,203,0,1
2319,Dog,Poodle,132,Orange,Medium,19.34169387,0,0,14,340,1,0
2320,Rabbit,Rabbit,23,Orange,Small,9.360578332,0,0,8,122,0,0
2321,Dog,Labrador,106,Gray,Large,19.51519705,0,0,48,57,0,0
2322,Bird,Parakeet,84,Brown,Medium,9.317656669,1,0,13,338,0,1
2323,Bird,Parakeet,143,Gray,Medium,9.515339361,1,1,24,446,0,0
2324,Rabbit,Rabbit,116,Brown,Large,12.58835684,0,0,79,200,0,0
2325,Cat,Siamese,109,Black,Large,25.72048211,1,0,65,490,0,0
2326,Rabbit,Rabbit,136,Brown,Small,15.50863836,1,0,86,432,1,0
2327,Dog,Labrador,41,Black,Medium,20.68812442,1,0,34,111,1,1
2328,Cat,Persian,112,Black,Medium,12.36706447,1,1,51,127,0,1
2329,Rabbit,Rabbit,147,Brown,Small,8.644557754,1,0,3,35,0,1
2330,Cat,Persian,112,White,Large,28.68456466,0,0,78,233,0,1
2331,Rabbit,Rabbit,103,Brown,Small,18.50385617,0,0,58,309,1,0
2332,Cat,Siamese,46,Orange,Large,28.08458882,1,0,72,46,0,0
2333,Dog,Labrador,156,Orange,Small,6.898977064,1,0,55,114,0,1
2334,Dog,Labrador,68,White,Large,5.259930753,1,1,80,415,0,0
2335,Rabbit,Rabbit,122,Black,Small,25.81886431,1,0,42,254,0,1
2336,Dog,Labrador,15,White,Large,20.74659917,1,0,21,482,0,1
2337,Dog,Labrador,165,Orange,Large,6.410776478,1,0,10,222,1,0
2338,Bird,Parakeet,129,White,Large,8.811431319,0,0,57,123,1,0
2339,Dog,Golden Retriever,111,Brown,Large,24.2192543,1,1,25,436,0,1
2340,Rabbit,Rabbit,24,White,Large,14.16218998,0,0,56,159,0,0
2341,Cat,Siamese,27,Black,Medium,20.44567469,0,0,38,445,0,1
2342,Cat,Persian,40,Brown,Large,10.23220864,1,0,86,420,1,1
2343,Rabbit,Rabbit,164,Gray,Medium,12.05566863,0,0,61,95,0,0
2344,Cat,Siamese,24,Orange,Large,29.7306642,0,0,47,106,0,1
2345,Cat,Persian,24,Orange,Medium,8.180895528,0,0,54,119,0,0
2346,Cat,Siamese,4,White,Medium,15.68723493,1,0,46,100,0,1
2347,Dog,Golden Retriever,67,Brown,Small,25.48766795,1,1,68,102,0,1
2348,Bird,Parakeet,34,Gray,Large,7.937473196,0,0,4,165,0,1
2349,Dog,Golden Retriever,177,Brown,Small,13.04119894,1,1,66,413,0,1
2350,Dog,Poodle,116,Orange,Small,18.83764733,0,0,43,185,0,1
2351,Cat,Siamese,23,Brown,Large,14.95445639,1,0,62,31,0,0
2352,Dog,Labrador,109,Gray,Small,14.32556573,1,0,85,492,0,1
2353,Bird,Parakeet,69,White,Large,11.51278221,1,1,85,65,0,0
2354,Dog,Poodle,95,Black,Small,18.01274351,1,0,85,178,0,0
2355,Bird,Parakeet,62,Brown,Large,19.10680824,1,0,4,266,0,0
2356,Bird,Parakeet,169,Black,Large,19.94539669,1,0,65,442,1,1
2357,Dog,Golden Retriever,57,Orange,Large,3.040675129,1,1,62,403,0,0
2358,Rabbit,Rabbit,54,White,Medium,19.2999911,1,1,2,36,0,0
2359,Dog,Labrador,70,White,Small,28.64387818,1,0,9,200,0,0
2360,Dog,Labrador,101,Brown,Medium,16.68860083,1,1,57,357,0,1
2361,Rabbit,Rabbit,57,White,Small,21.74274539,0,0,45,48,0,1
2362,Dog,Golden Retriever,138,Brown,Small,17.14523693,0,1,18,274,1,1
2363,Rabbit,Rabbit,168,Brown,Small,25.78747794,1,0,48,438,0,1
2364,Cat,Persian,135,Black,Medium,27.95790974,1,0,42,167,0,0
2365,Bird,Parakeet,103,White,Small,6.34237708,1,0,41,262,1,1
2366,Bird,Parakeet,166,Brown,Medium,13.66894106,0,0,75,132,1,0
2367,Rabbit,Rabbit,85,Black,Large,12.37908093,0,0,89,494,1,1
2368,Cat,Persian,61,Gray,Small,12.75123858,1,0,58,297,1,0
2369,Cat,Persian,3,Black,Small,4.640201256,1,0,42,343,1,1
2370,Cat,Siamese,128,Black,Large,24.59485605,0,0,35,175,0,1
2371,Bird,Parakeet,179,Brown,Large,2.037221047,1,0,38,488,0,1
2372,Dog,Poodle,86,Orange,Small,16.31857162,1,1,67,390,0,1
2373,Rabbit,Rabbit,47,Orange,Large,20.19447325,1,1,41,10,1,0
2374,Rabbit,Rabbit,76,Orange,Medium,7.016613704,1,1,50,200,1,1
2375,Cat,Persian,38,Black,Medium,27.26965557,1,0,86,432,0,1
2376,Rabbit,Rabbit,164,Brown,Small,25.317927,1,0,72,413,0,1
2377,Dog,Labrador,169,White,Medium,14.66142816,1,1,79,296,1,0
2378,Cat,Siamese,141,Black,Medium,12.92331904,0,1,45,2,1,1
2379,Rabbit,Rabbit,87,Black,Small,7.860469831,1,0,71,213,0,1
2380,Dog,Poodle,58,Brown,Large,22.16980351,0,0,19,295,1,0
2381,Rabbit,Rabbit,50,Gray,Small,4.820570189,0,0,17,306,0,0
2382,Dog,Golden Retriever,30,Black,Medium,20.72689486,1,0,65,467,0,0
2383,Rabbit,Rabbit,101,Gray,Small,25.4312526,1,0,77,31,0,1
2384,Rabbit,Rabbit,25,Gray,Small,7.625675702,1,0,56,47,0,0
2385,Bird,Parakeet,112,Orange,Medium,26.12639468,1,1,41,326,0,1
2386,Bird,Parakeet,155,Brown,Medium,1.966372784,1,0,42,251,1,0
2387,Rabbit,Rabbit,179,Gray,Small,27.47083418,1,0,6,198,1,1
2388,Bird,Parakeet,126,Brown,Medium,4.432504608,1,0,69,403,1,0
2389,Cat,Persian,123,Orange,Medium,19.72701616,1,1,75,88,0,0
2390,Cat,Persian,47,Brown,Medium,8.252391599,0,0,73,108,0,0
2391,Bird,Parakeet,118,Black,Medium,25.26001934,1,0,40,290,0,1
2392,Bird,Parakeet,39,Gray,Medium,15.85671047,1,0,41,107,0,0
2393,Dog,Labrador,16,Brown,Medium,4.921994546,1,0,9,407,0,1
2394,Bird,Parakeet,22,White,Large,17.55875557,1,0,8,39,0,0
2395,Bird,Parakeet,54,Brown,Small,12.8285957,1,0,44,460,0,0
2396,Bird,Parakeet,149,Gray,Medium,20.18198668,1,0,58,51,1,0
2397,Rabbit,Rabbit,16,Orange,Small,26.57519526,1,0,67,111,0,1
2398,Bird,Parakeet,59,Orange,Large,12.8722848,1,0,13,294,1,1
2399,Dog,Golden Retriever,31,Gray,Medium,9.406539706,0,0,19,67,0,1
2400,Dog,Golden Retriever,170,Black,Small,1.420937741,0,0,49,188,1,0
2401,Bird,Parakeet,32,Black,Medium,17.6703321,1,1,80,331,0,1
2402,Bird,Parakeet,162,Orange,Medium,12.66596826,0,0,82,208,0,1
2403,Rabbit,Rabbit,9,Orange,Medium,11.86482735,1,0,78,64,0,0
2404,Dog,Labrador,139,Gray,Medium,6.305124317,1,0,30,61,1,0
2405,Cat,Siamese,10,Black,Medium,13.47160501,0,0,66,464,0,1
2406,Cat,Persian,17,Orange,Medium,29.54881665,0,0,77,257,0,1
2407,Dog,Labrador,68,Black,Medium,9.634870456,1,0,59,133,1,0
2408,Rabbit,Rabbit,48,Orange,Large,18.39142799,1,0,53,491,0,1
2409,Cat,Siamese,111,Brown,Large,23.51811956,1,1,52,121,0,0
2410,Dog,Golden Retriever,153,White,Medium,22.72557687,1,1,81,330,0,0
2411,Rabbit,Rabbit,123,Brown,Medium,10.53445434,1,1,31,170,0,1
2412,Bird,Parakeet,149,Orange,Large,18.71494242,1,0,15,209,0,1
2413,Rabbit,Rabbit,101,White,Large,26.26667587,1,0,20,295,0,0
2414,Rabbit,Rabbit,102,White,Large,1.447975404,1,0,5,88,0,1
2415,Cat,Persian,65,Orange,Medium,13.63629635,0,0,7,166,0,0
2416,Cat,Persian,51,Orange,Small,7.503929129,1,0,18,27,1,1
2417,Cat,Siamese,36,Black,Small,12.27033642,1,0,56,237,0,0
2418,Dog,Poodle,81,Orange,Small,13.06369863,0,0,75,335,0,1
2419,Dog,Poodle,127,Gray,Small,22.65345798,0,0,45,62,0,1
2420,Bird,Parakeet,88,Orange,Medium,3.720834299,1,0,28,447,0,0
2421,Bird,Parakeet,104,Gray,Small,15.86493319,0,0,50,254,0,1
2422,Bird,Parakeet,15,Orange,Large,17.36164896,0,0,2,395,0,0
2423,Rabbit,Rabbit,96,Black,Large,15.3305705,1,1,84,40,0,1
2424,Cat,Siamese,167,Gray,Small,22.22432434,1,0,68,499,1,1
2425,Dog,Golden Retriever,123,Brown,Large,12.12994642,1,0,77,28,0,1
2426,Bird,Parakeet,1,Gray,Medium,28.40404485,1,0,24,278,0,1
2427,Bird,Parakeet,151,Black,Small,14.97229983,1,0,48,468,0,0
2428,Rabbit,Rabbit,122,Gray,Small,17.56520338,1,0,45,79,0,0
2429,Dog,Poodle,167,Orange,Medium,24.94039388,0,1,58,50,1,1
2430,Dog,Poodle,126,Orange,Large,8.981847072,1,1,36,111,0,0
2431,Rabbit,Rabbit,57,Black,Medium,3.180858834,1,0,2,360,0,0
2432,Rabbit,Rabbit,81,White,Medium,21.52573537,1,0,18,300,0,1
2433,Rabbit,Rabbit,162,Orange,Large,15.00734381,1,0,49,89,0,0
2434,Rabbit,Rabbit,169,Brown,Medium,26.99862328,1,0,8,228,0,0
2435,Cat,Siamese,73,Black,Large,29.49772141,1,1,58,149,0,1
2436,Cat,Siamese,141,Gray,Large,12.57417117,1,0,15,242,0,1
2437,Rabbit,Rabbit,70,Gray,Medium,13.04773147,1,1,17,137,0,1
2438,Rabbit,Rabbit,6,Brown,Large,12.83091546,1,0,23,134,0,1
2439,Dog,Poodle,84,Orange,Medium,10.41206918,1,0,66,456,0,0
2440,Bird,Parakeet,52,Black,Large,23.66892584,1,0,70,88,0,1
2441,Bird,Parakeet,3,Brown,Small,23.01087711,1,0,27,493,0,0
2442,Dog,Golden Retriever,81,Orange,Large,14.88070125,0,0,37,14,1,0
2443,Cat,Persian,63,Black,Large,2.295175275,0,0,49,332,0,1
2444,Dog,Poodle,49,Gray,Medium,9.977219744,1,0,64,361,1,0
2445,Rabbit,Rabbit,76,Black,Large,9.47678835,1,0,34,173,0,0
2446,Dog,Poodle,112,White,Small,24.52153014,0,0,18,89,1,0
2447,Dog,Golden Retriever,175,Black,Small,3.539691629,0,0,64,212,0,1
2448,Cat,Persian,109,White,Large,24.36458599,1,0,74,342,0,0
2449,Cat,Siamese,65,Black,Large,20.40632591,1,0,44,60,1,1
2450,Dog,Poodle,81,White,Small,22.24080231,1,0,17,363,1,1
2451,Rabbit,Rabbit,15,Gray,Medium,13.53418244,1,0,59,219,0,0
2452,Rabbit,Rabbit,100,Orange,Small,20.71204808,1,1,13,60,0,0
2453,Rabbit,Rabbit,32,White,Small,18.6618394,0,0,52,306,0,1
2454,Dog,Poodle,96,White,Large,23.30042566,1,0,60,165,1,1
2455,Bird,Parakeet,128,Gray,Large,13.9563252,1,0,42,11,0,1
2456,Dog,Poodle,146,White,Small,14.71194312,0,1,64,215,0,1
2457,Rabbit,Rabbit,113,Brown,Medium,19.66371046,1,0,66,76,1,1
2458,Bird,Parakeet,83,Gray,Small,4.134247316,1,0,34,231,1,0
2459,Rabbit,Rabbit,43,Brown,Small,13.651089,1,0,87,111,0,1
2460,Rabbit,Rabbit,116,Gray,Medium,29.18657451,1,0,71,65,0,0
2461,Bird,Parakeet,163,White,Small,2.089017282,1,0,64,181,1,1
2462,Cat,Siamese,78,Brown,Small,10.16413696,1,0,33,422,0,0
2463,Cat,Siamese,58,White,Large,10.10918475,1,1,12,203,1,1
2464,Rabbit,Rabbit,33,Gray,Medium,19.37045946,1,1,76,422,0,0
2465,Cat,Siamese,14,White,Large,4.068210423,1,0,19,370,0,0
2466,Bird,Parakeet,162,Brown,Large,19.2277769,1,0,9,205,0,1
2467,Cat,Siamese,132,Brown,Medium,3.756166979,1,0,74,285,0,0
2468,Bird,Parakeet,59,White,Medium,3.753655775,1,0,17,104,1,1
2469,Dog,Golden Retriever,157,Black,Small,22.11731736,0,0,50,241,0,1
2470,Rabbit,Rabbit,83,Gray,Large,10.39992004,1,0,39,234,0,0
2471,Cat,Siamese,134,Gray,Medium,29.34526548,1,0,41,175,0,0
2472,Bird,Parakeet,121,White,Large,2.083235157,0,0,10,210,0,1
2473,Dog,Labrador,177,Black,Large,13.90809325,0,0,12,30,0,1
2474,Cat,Persian,168,Brown,Medium,4.280942193,1,0,79,234,0,1
2475,Dog,Golden Retriever,83,Orange,Small,11.18999004,0,0,15,241,0,0
2476,Bird,Parakeet,27,Orange,Large,29.94845107,0,0,28,490,1,0
2477,Rabbit,Rabbit,80,White,Medium,26.77643284,1,0,4,152,1,1
2478,Bird,Parakeet,134,Black,Small,2.401407857,0,1,36,195,0,0
2479,Rabbit,Rabbit,13,Black,Large,17.33441947,1,1,65,497,0,0
2480,Bird,Parakeet,64,Gray,Medium,19.78684684,1,0,47,434,0,0
2481,Cat,Siamese,147,Brown,Large,7.076504095,1,0,81,268,0,1
2482,Cat,Siamese,80,Black,Medium,5.208061628,1,0,39,483,1,1
2483,Dog,Labrador,123,Orange,Medium,27.22705291,1,0,38,446,0,0
2484,Cat,Siamese,43,Brown,Large,29.0956768,1,0,44,383,0,0
2485,Cat,Persian,89,Brown,Large,29.76489286,1,0,51,169,0,1
2486,Bird,Parakeet,148,White,Medium,23.90309144,1,0,85,437,0,0
2487,Bird,Parakeet,95,Black,Small,20.24156001,1,0,26,356,0,1
2488,Dog,Poodle,172,White,Large,11.02617731,1,1,36,322,0,1
2489,Bird,Parakeet,151,Black,Medium,5.970551057,1,0,69,335,0,1
2490,Cat,Persian,2,Gray,Medium,3.290437382,1,0,1,473,1,1
2491,Dog,Golden Retriever,120,White,Small,21.10562659,1,0,53,231,1,1
2492,Dog,Labrador,22,White,Small,23.75697904,1,0,6,183,1,1
2493,Bird,Parakeet,115,Orange,Small,24.96715592,1,0,37,358,1,1
2494,Bird,Parakeet,57,White,Large,27.4991851,1,0,2,274,0,0
2495,Rabbit,Rabbit,72,Black,Medium,26.51795735,0,0,69,429,1,1
2496,Rabbit,Rabbit,7,Orange,Medium,29.9924969,1,1,41,398,0,0
2497,Cat,Siamese,119,White,Medium,8.077856318,1,0,51,31,0,0
2498,Rabbit,Rabbit,114,White,Small,23.13592084,1,1,47,176,1,0
2499,Cat,Persian,16,Gray,Medium,18.00732586,0,0,13,404,0,1
2500,Cat,Persian,83,White,Large,8.576108841,1,0,76,64,1,0
2501,Bird,Parakeet,179,Brown,Small,29.47525435,1,0,69,197,0,1
2502,Dog,Poodle,72,Orange,Small,27.03904504,1,0,66,26,1,1
2503,Rabbit,Rabbit,124,Brown,Small,4.726954385,1,1,59,150,0,0
2504,Rabbit,Rabbit,113,Orange,Small,1.758591927,1,0,68,302,0,0
2505,Dog,Labrador,12,Gray,Large,20.96159211,1,0,59,478,0,0
2506,Rabbit,Rabbit,126,White,Medium,18.51978824,1,0,10,267,1,0
