cap_diameter,cap_shape,gill_attachment,gill_color,stem_height,stem_width,stem_color,season,class
1520,2,1,10,1.638917762,2530,11,1.804272709,0
1515,5,1,10,1.284787743,2392,11,0.943194554,0
1563,6,1,10,1.105733239,2598,11,1.804272709,0
1278,2,1,10,0.882909856,2488,11,1.804272709,0
1135,5,1,10,0.767519176,2398,11,0.943194554,0
1455,5,0,10,1.018195481,2193,11,1.804272709,0
1502,5,0,10,0.636212539,2411,11,0.943194554,0
1016,2,0,10,0.294019487,2113,11,0.943194554,0
1166,2,1,10,0.94657368,2457,11,1.804272709,0
1061,2,1,10,1.085838294,2651,11,1.804272709,0
1757,2,0,10,0.938615702,2601,11,0.943194554,0
1425,6,1,10,1.229081897,2638,11,1.804272709,0
1355,2,1,10,1.583211916,2722,11,1.804272709,0
1866,6,1,10,1.487716181,2585,11,0.943194554,0
1300,5,1,10,0.771498165,2449,11,0.943194554,0
1497,5,1,10,1.531485059,2726,11,0.943194554,0
811,6,1,10,0.795372099,2332,11,1.804272709,0
1519,6,0,10,1.384262467,2535,11,0.943194554,0
1485,5,0,10,0.994321547,2516,11,1.804272709,0
1260,5,1,10,1.312640666,2516,11,1.804272709,0
1651,2,0,10,0.815267043,2397,11,0.943194554,0
1152,6,0,10,0.572548716,2060,11,0.943194554,0
1479,6,0,10,0.966468625,2473,11,0.943194554,0
1504,5,0,10,1.241018864,2490,11,0.943194554,0
1548,2,0,10,1.463842247,2456,11,1.804272709,0
1011,5,0,10,0.222397686,2141,11,1.804272709,0
1376,5,0,10,0.859035922,2403,11,0.943194554,0
1624,6,1,10,1.344472577,2572,11,1.804272709,0
1029,2,1,10,0.397473201,2430,11,1.804272709,0
1184,5,1,10,0.492968936,2262,11,1.804272709,0
1291,5,0,10,1.447926291,2610,11,0.943194554,0
1470,6,1,10,0.894846823,2440,11,0.943194554,0
1330,2,0,10,0.59642265,2427,11,0.943194554,0
1327,2,1,10,1.467821236,2491,11,1.804272709,0
1237,2,0,10,1.026153459,2539,11,0.943194554,0
1692,6,0,10,1.324577633,2520,11,1.804272709,0
988,5,1,10,0.870972889,2397,11,0.943194554,0
1422,6,1,10,0.648149506,2294,11,0.943194554,0
1445,2,0,10,1.543422026,2511,11,1.804272709,0
1502,6,0,10,0.755582209,2484,11,0.943194554,0
1087,5,1,10,0.934636713,2334,11,0.943194554,0
1218,2,0,10,1.213165941,2527,11,1.804272709,0
1393,6,1,10,0.779456143,2313,11,1.804272709,0
1158,2,1,10,0.787414121,2546,11,1.804272709,0
1237,2,0,10,0.262187576,2265,11,1.804272709,0
1633,6,0,10,0.962489636,2276,11,0.943194554,0
1396,2,1,10,1.511590114,2846,11,0.943194554,0
1657,6,1,10,1.416094379,2696,11,1.804272709,0
1290,2,1,10,0.771498165,2356,11,0.943194554,0
1310,5,0,10,0.747624231,2494,11,1.804272709,0
1472,2,0,10,0.974426603,2505,11,0.943194554,0
1593,2,0,10,0.8669939,2541,11,0.943194554,0
1500,5,1,10,1.603106861,2757,11,1.804272709,0
1638,5,0,10,1.046048404,2554,11,0.943194554,0
1300,6,0,10,0.8669939,2565,11,0.943194554,0
1187,6,1,10,0.664065462,2347,11,0.943194554,0
1310,6,0,10,0.874951878,2494,11,0.943194554,0
1416,2,0,10,1.161439084,2595,11,1.804272709,0
1231,5,1,10,0.40145219,2421,11,1.804272709,0
1553,5,1,10,1.786140354,2730,11,1.804272709,0
1415,5,0,10,0.687939396,2478,11,1.804272709,0
1535,5,1,10,1.105733239,2456,11,1.804272709,0
1261,5,1,10,0.481031969,2283,11,1.804272709,0
1149,2,0,10,0.504905903,2358,11,0.943194554,0
1345,5,0,10,0.723750297,2545,11,1.804272709,0
1640,2,0,10,1.455884269,2671,11,0.943194554,0
725,2,1,10,0.163564245,2111,11,1.804272709,0
1345,2,0,10,0.994321547,2459,11,0.943194554,0
1299,2,0,10,0.731708275,2284,11,0.943194554,0
1334,2,1,10,0.449200057,2297,11,0.943194554,0
1238,5,0,10,0.159585256,2231,11,0.943194554,0
1410,5,1,10,1.670749674,2647,11,0.943194554,0
1611,6,0,10,2.040795648,2671,11,1.804272709,0
1282,5,0,10,0.258208587,2418,11,1.804272709,0
1442,6,1,10,0.668044451,2368,11,1.804272709,0
1522,5,0,10,1.925404968,2823,11,0.943194554,0
1568,5,1,10,1.105733239,2505,11,0.943194554,0
1555,5,0,10,1.248976842,2482,11,0.943194554,0
1723,2,0,10,1.248976842,2544,11,0.943194554,0
1440,6,1,10,1.949278902,2884,11,1.804272709,0
1196,2,1,10,0.544695793,2541,11,1.804272709,0
1206,5,1,10,0.592443661,2100,11,0.943194554,0
1274,5,0,10,0.540716804,2415,11,0.943194554,0
1413,2,0,10,0.974426603,2396,11,0.943194554,0
1669,2,1,10,0.974426603,2337,11,0.943194554,0
1170,6,1,10,0.409410168,2312,11,1.804272709,0
1844,5,1,10,1.193270996,2727,11,0.943194554,0
1803,6,1,10,1.41211539,2607,11,1.804272709,0
1144,5,1,10,0.496947925,2388,11,0.943194554,0
1468,5,0,10,1.340493588,2556,11,0.943194554,0
1068,6,1,10,0.926678735,2592,11,0.943194554,0
1195,5,0,10,1.030132448,2430,11,0.943194554,0
1435,2,1,10,0.8669939,2497,11,0.943194554,0
1177,6,1,10,0.076026488,2290,11,1.804272709,0
1249,5,1,10,0.461137024,2154,11,1.804272709,0
1390,2,0,10,1.034111437,2553,11,0.943194554,0
1548,6,0,10,1.304682688,2561,11,0.943194554,0
1241,6,1,10,1.320598644,2594,11,1.804272709,0
1099,5,1,10,1.173376051,2396,11,0.943194554,0
1544,5,1,10,1.006258514,2420,11,0.943194554,0
1254,2,1,10,1.634938773,2498,11,1.804272709,0
1367,5,1,10,0.934636713,2430,11,0.943194554,0
1120,2,0,10,0.469095002,2219,11,0.943194554,0
1486,6,0,10,0.405431179,2563,11,0.943194554,0
1445,6,0,10,1.766245409,2638,11,1.804272709,0
788,2,0,10,0.158733862,2061,11,1.804272709,0
1310,6,0,10,0.341767355,2068,11,1.804272709,0
1127,2,1,10,0.512863881,2284,11,1.804272709,0
1385,6,1,10,0.71181333,2447,11,1.804272709,0
1440,6,0,10,0.98238458,2148,11,0.943194554,0
1490,5,0,10,1.038090426,2575,11,0.943194554,0
1355,6,1,10,0.294019487,2093,11,0.943194554,0
1015,2,0,10,0.266166565,2078,11,1.804272709,0
1324,5,0,10,1.424052357,2681,11,0.943194554,0
1370,6,0,10,1.109712228,2538,11,0.943194554,0
1422,5,0,10,1.264892798,2547,11,0.943194554,0
1543,2,0,10,0.536737815,2293,11,0.943194554,0
1219,5,1,10,0.664065462,2360,11,1.804272709,0
1382,2,1,10,1.3723255,2603,11,0.943194554,0
1609,5,0,10,1.145523129,2532,11,1.804272709,0
1633,2,0,10,1.026153459,2501,11,0.943194554,0
1103,6,1,10,0.839140977,2443,11,0.943194554,0
1234,6,0,10,0.759561198,2694,11,0.943194554,0
1575,6,1,10,1.400178423,2493,11,0.943194554,0
1350,5,1,10,0.600401639,2169,11,0.943194554,0
1705,6,1,10,1.798077321,2756,11,1.804272709,0
1175,2,0,10,1.153481107,2503,11,1.804272709,0
1324,5,1,10,0.882909856,2146,11,1.804272709,0
1400,5,0,10,0.962489636,2451,11,1.804272709,0
1269,5,0,10,1.400178423,2493,11,0.943194554,0
1268,2,1,10,1.229081897,2420,11,1.804272709,0
1705,5,1,10,0.974426603,2451,11,0.943194554,0
1269,2,1,10,1.435989324,2505,11,0.943194554,0
1312,5,0,10,1.300703699,2644,11,1.804272709,0
1448,6,1,10,0.843119966,2524,11,0.943194554,0
1533,2,0,10,0.695897374,2437,11,1.804272709,0
1144,2,0,10,1.376304489,2420,11,0.943194554,0
948,5,0,10,0.198523752,2151,11,1.804272709,0
1203,2,0,10,0.616317595,2202,11,1.804272709,0
1405,6,1,10,1.193270996,2515,11,0.943194554,0
1156,2,1,10,0.580506694,2132,11,0.943194554,0
1512,5,1,10,0.922699746,2538,11,1.804272709,0
1183,5,0,10,0.600401639,2490,11,0.943194554,0
1203,5,0,10,0.071196105,2232,11,0.943194554,0
1280,6,0,10,0.508884892,2397,11,1.804272709,0
1009,5,0,10,0.305956454,2030,11,0.943194554,0
1336,6,1,10,0.699876363,2466,11,0.943194554,0
1336,5,0,10,1.272850776,2586,11,0.943194554,0
1305,6,0,10,1.288766732,2521,11,0.943194554,0
1334,6,0,10,0.544695793,2373,11,0.943194554,0
1459,2,1,10,1.010237503,2233,11,1.804272709,0
1354,6,1,10,1.682686641,2811,11,1.804272709,0
1554,5,1,10,1.328556622,2474,11,1.804272709,0
1525,6,0,10,1.069922338,2566,11,0.943194554,0
1602,6,1,10,1.817972266,2790,11,0.943194554,0
1274,6,1,10,0.473073991,2185,11,0.943194554,0
1700,6,0,10,1.523527081,2594,11,1.804272709,0
1417,2,1,10,0.146796895,2162,11,1.804272709,0
1409,2,1,10,1.169397062,2408,11,0.943194554,0
1687,5,0,10,1.686665629,2839,11,1.804272709,0
932,5,0,10,0.874951878,2595,11,0.943194554,0
1757,6,0,10,0.683960407,2376,11,1.804272709,0
1361,2,1,10,1.340493588,2824,11,0.943194554,0
1326,6,1,10,0.250250609,2233,11,0.943194554,0
1471,2,1,10,1.169397062,2536,11,1.804272709,0
1103,6,1,10,0.270996947,2226,11,0.943194554,0
1414,6,1,10,1.280808754,2438,11,0.943194554,0
1238,2,0,10,0.290040498,2298,11,0.943194554,0
1119,6,0,10,0.962489636,2321,11,1.804272709,0
1668,5,0,10,1.213165941,2449,11,0.943194554,0
1082,2,0,10,0.142817906,2180,11,1.804272709,0
1356,2,1,10,1.153481107,2385,11,1.804272709,0
1399,5,1,10,0.417368146,2364,11,1.804272709,0
1605,5,1,10,1.069922338,2538,11,1.804272709,0
1743,5,0,10,1.579232927,2789,11,0.943194554,0
1185,6,0,10,0.313914432,2237,11,1.804272709,0
1266,2,1,10,1.404157412,2552,11,0.943194554,0
1081,6,1,10,0.553505165,1878,11,1.804272709,0
1646,6,0,10,1.813993277,2895,11,1.804272709,0
1844,6,1,10,1.089817283,2652,11,1.804272709,0
1293,5,1,10,0.859035922,2254,11,0.943194554,0
1531,5,1,10,0.82720401,2386,11,1.804272709,0
1113,5,1,10,0.763540187,2454,11,1.804272709,0
1624,5,0,10,1.29672471,2593,11,0.943194554,0
1457,5,1,10,1.806035299,2745,11,0.943194554,0
1638,2,1,10,1.17735504,2462,11,1.804272709,0
1580,2,0,10,0.851077944,2449,11,1.804272709,0
1450,6,0,10,1.10175425,2578,11,1.804272709,0
1384,6,1,10,0.970447614,2632,11,1.804272709,0
1492,6,0,10,0.40145219,2315,11,0.943194554,0
1313,5,0,10,0.381557245,2295,11,0.943194554,0
1600,2,0,10,0.644170517,2494,11,1.804272709,0
1478,2,0,10,0.859035922,2286,11,0.943194554,0
1619,2,0,10,0.859035922,2715,11,1.804272709,0
1501,5,1,10,0.250250609,2383,11,0.943194554,0
1371,5,0,10,0.262187576,2383,11,0.943194554,0
1536,6,1,10,1.734413497,2634,11,0.943194554,0
1571,2,0,10,0.994321547,2535,11,0.943194554,0
1554,6,1,10,1.392220445,2555,11,0.943194554,0
1191,6,0,10,1.105733239,2408,11,0.943194554,0
1702,6,1,10,1.113691217,2555,11,0.943194554,0
1391,2,0,10,0.333809377,2218,11,1.804272709,0
1156,6,0,10,1.248976842,2648,11,1.804272709,0
1186,6,1,10,0.771498165,2559,11,1.804272709,0
1376,2,0,10,0.644170517,2439,11,1.804272709,0
1343,2,0,10,1.933362946,2568,11,1.804272709,0
1483,5,1,10,0.592443661,2406,11,0.943194554,0
1320,5,0,10,0.007532281,2133,11,1.804272709,0
1307,6,0,10,0.870972889,2502,11,1.804272709,0
1526,2,1,10,1.742371475,2673,11,1.804272709,0
1584,2,1,10,1.316619655,2442,11,1.804272709,0
1200,5,1,10,1.272850776,2443,11,1.804272709,0
1268,5,0,10,0.843119966,2282,11,0.943194554,0
1306,6,1,10,1.690644618,2746,11,1.804272709,0
1583,6,0,10,1.145523129,2402,11,0.943194554,0
1088,6,0,10,0.004404686,2177,11,0.943194554,0
1544,5,1,10,1.085838294,2646,11,0.943194554,0
1069,5,1,10,0.06806851,2211,11,0.943194554,0
1296,2,1,10,0.970447614,2563,11,1.804272709,0
1252,2,0,10,0.612338606,2533,11,1.804272709,0
1759,2,1,10,1.766245409,2942,11,0.943194554,0
1645,5,0,10,0.886888845,2514,11,1.804272709,0
1235,2,1,10,0.803330076,2393,11,1.804272709,0
1502,6,1,10,0.918720757,2463,11,0.943194554,0
1085,6,0,10,0.162712851,2579,11,0.943194554,0
1414,2,0,10,1.336514599,2583,11,1.804272709,0
1354,6,0,10,1.149502118,2491,11,1.804272709,0
1059,2,1,10,1.054006382,2507,11,0.943194554,0
1095,6,1,10,0.047322171,2007,11,0.943194554,0
1452,5,0,10,1.511590114,2595,11,0.943194554,0
1541,2,0,10,0.994321547,2527,11,1.804272709,0
1303,5,1,10,0.699876363,2408,11,1.804272709,0
1140,5,0,10,0.886888845,2156,11,1.804272709,0
1220,5,1,10,0.536737815,2376,11,1.804272709,0
1118,5,1,10,0.695897374,2332,11,1.804272709,0
1183,2,0,10,0.409410168,2491,11,1.804272709,0
1121,2,1,10,0.807309065,2246,11,1.804272709,0
1406,5,0,10,0.568569727,2367,11,0.943194554,0
1500,2,1,10,1.519548092,2594,11,1.804272709,0
1206,5,1,10,1.575253938,2504,11,1.804272709,0
1294,2,0,10,0.970447614,2305,11,1.804272709,0
1221,6,1,10,0.914741768,2381,11,0.943194554,0
1255,2,0,10,0.691918385,2589,11,0.943194554,0
1619,2,0,10,0.994321547,2666,11,1.804272709,0
1355,5,1,10,1.336514599,2398,11,0.943194554,0
1378,6,1,10,0.75160322,2319,11,0.943194554,0
1426,5,1,10,0.24627162,2371,11,1.804272709,0
1302,6,1,10,0.504905903,2449,11,0.943194554,0
1165,5,1,10,0.807309065,2635,11,0.943194554,0
1079,5,1,10,0.337788366,2287,11,1.804272709,0
1004,2,1,10,0.500926914,2326,11,1.804272709,0
1465,2,0,10,1.499653148,2780,11,0.943194554,0
1647,2,0,10,1.244997853,2632,11,0.943194554,0
1054,5,1,10,0.966468625,2448,11,1.804272709,0
1430,6,0,10,0.146796895,2161,11,0.943194554,0
1374,6,1,10,0.345746344,2449,11,0.943194554,0
1589,2,0,10,1.56729596,2525,11,0.943194554,0
1111,2,1,10,0.027427226,2312,11,0.943194554,0
1222,6,0,10,1.312640666,2622,11,0.943194554,0
1411,5,1,10,0.962489636,2530,11,0.943194554,0
1576,2,1,10,1.535464048,2815,11,1.804272709,0
1167,6,0,10,0.759561198,2525,11,1.804272709,0
1476,6,1,10,1.149502118,2583,11,1.804272709,0
1533,2,0,10,1.181334029,2415,11,0.943194554,0
1078,5,1,10,0.425326124,2268,11,1.804272709,0
1599,6,1,10,0.847098955,2388,11,1.804272709,0
1635,5,1,10,2.124354417,2589,11,1.804272709,0
1580,6,0,10,0.640191528,2366,11,0.943194554,0
1612,5,1,10,1.328556622,2602,11,1.804272709,0
1167,6,1,10,0.286061509,2164,11,1.804272709,0
1618,6,0,10,1.630959784,2501,11,0.943194554,0
1430,6,1,10,0.508884892,2373,11,1.804272709,0
1230,2,0,10,0.970447614,2394,11,1.804272709,0
1202,6,0,10,1.034111437,2644,11,1.804272709,0
1483,2,1,10,0.954531658,2564,11,1.804272709,0
1387,2,1,10,0.803330076,2282,11,1.804272709,0
1443,6,0,10,0.938615702,2578,11,0.943194554,0
1193,2,1,10,0.194544763,2219,11,1.804272709,0
1332,6,1,10,0.588464672,2461,11,1.804272709,0
1515,5,1,10,0.894846823,2384,11,1.804272709,0
1750,6,1,10,1.543422026,2567,11,1.804272709,0
1490,2,1,10,1.105733239,2429,11,0.943194554,0
1294,6,1,10,0.576527705,2529,11,1.804272709,0
1187,6,0,10,1.042069415,2508,11,0.943194554,0
1187,6,0,10,0.155606267,2229,11,0.943194554,0
1120,2,1,10,0.580506694,2347,11,0.943194554,0
1257,6,1,10,0.433284102,2318,11,0.943194554,0
1556,2,0,10,0.938615702,2489,11,0.943194554,0
1175,6,0,10,0.071196105,2433,11,0.943194554,0
1644,2,0,10,0.413389157,2580,11,1.804272709,0
1180,2,0,10,0.918720757,2268,11,1.804272709,0
1457,6,1,10,0.859035922,2585,11,0.943194554,0
1378,2,1,10,0.660086473,2520,11,1.804272709,0
1402,5,0,10,1.654833718,2596,11,1.804272709,0
1312,5,1,10,0.59642265,2239,11,0.943194554,0
1627,2,1,10,1.149502118,2570,11,1.804272709,0
1663,6,1,10,1.02217447,2584,11,0.943194554,0
923,6,0,10,0.385536234,2250,11,0.943194554,0
1428,5,1,10,0.723750297,2223,11,0.943194554,0
1567,2,0,10,1.129607173,2526,11,1.804272709,0
1417,2,1,10,1.109712228,2328,11,0.943194554,0
1716,2,0,10,1.026153459,2461,11,0.943194554,0
1591,5,0,10,0.914741768,2353,11,1.804272709,0
1268,5,0,10,0.94657368,2379,11,1.804272709,0
1753,6,0,10,0.520821859,2540,11,1.804272709,0
984,6,1,10,0.122922961,2215,11,0.943194554,0
1455,5,0,10,0.612338606,2414,11,1.804272709,0
1228,2,0,10,0.290040498,2345,11,1.804272709,0
1280,6,1,10,1.312640666,2613,11,1.804272709,0
1347,5,1,10,0.787414121,2232,11,0.943194554,0
1440,6,1,10,1.738392486,2731,11,0.943194554,0
1557,6,0,10,0.990342558,2445,11,0.943194554,0
1414,2,0,10,0.819246032,2586,11,1.804272709,0
1056,2,0,10,1.145523129,2202,11,0.943194554,0
1471,5,0,10,0.863014911,2468,11,0.943194554,0
1260,2,1,10,0.568569727,2283,11,1.804272709,0
1132,5,1,10,0.194544763,2297,11,0.943194554,0
1753,6,1,10,1.33253561,2638,11,1.804272709,0
1179,5,1,10,0.894846823,2364,11,0.943194554,0
1244,2,0,10,1.213165941,2443,11,0.943194554,0
1471,5,1,10,0.297998476,2437,11,1.804272709,0
1463,5,0,10,0.397473201,2446,11,0.943194554,0
1030,2,1,10,0.715792319,2338,11,1.804272709,0
1704,5,1,10,1.551380004,2566,11,0.943194554,0
1281,6,0,10,1.439968313,2826,11,1.804272709,0
527,6,1,10,0.135711322,1012,6,1.804272709,1
589,6,1,11,0.314765826,899,6,0.943194554,1
498,6,1,10,0.243144025,969,6,1.804272709,1
473,2,1,11,0.501778308,813,6,0.943194554,1
571,6,1,10,0.302828859,915,6,0.943194554,1
579,2,1,10,0.159585256,1045,6,0.943194554,1
533,6,1,10,0.485862352,871,6,1.804272709,1
513,6,1,11,0.374450661,908,6,1.804272709,1
506,2,1,10,0.263038969,927,6,0.943194554,1
573,2,1,10,0.119795366,1027,6,0.943194554,1
598,6,1,11,0.083984465,1015,6,0.943194554,1
631,6,1,10,0.239165036,1051,6,1.804272709,1
472,6,1,11,0.274975936,951,6,1.804272709,1
424,6,1,10,0.565442132,826,6,0.943194554,1
581,2,1,11,0.290891892,909,6,1.804272709,1
551,2,1,10,0.434135496,918,6,0.943194554,1
512,2,1,11,0.625126966,796,6,0.943194554,1
609,2,1,10,0.374450661,942,6,1.804272709,1
492,2,1,10,0.481883363,840,6,0.943194554,1
597,2,1,11,0.072047499,958,6,1.804272709,1
582,6,1,11,0.477904374,842,6,0.943194554,1
550,6,1,11,0.167543234,1018,6,0.943194554,1
589,2,1,11,0.310786837,874,6,1.804272709,1
446,6,1,10,0.083984465,1015,6,0.943194554,1
562,6,1,10,0.414240551,899,6,1.804272709,1
575,6,1,10,0.342618749,890,6,1.804272709,1
586,2,1,11,0.430156507,983,6,0.943194554,1
614,2,1,11,0.366492683,935,6,1.804272709,1
524,6,1,11,0.469946396,959,6,1.804272709,1
619,6,1,11,0.501778308,949,6,1.804272709,1
512,2,1,11,0.302828859,988,6,1.804272709,1
549,6,1,11,0.370471672,822,6,0.943194554,1
566,6,1,11,0.278954925,853,6,0.943194554,1
554,2,1,10,0.107858399,1018,6,0.943194554,1
572,6,1,11,0.163564245,1012,6,0.943194554,1
616,6,1,10,0.091942443,1023,6,1.804272709,1
480,2,1,11,0.199375146,976,6,0.943194554,1
619,6,1,10,0.031406215,1105,6,1.804272709,1
552,2,1,11,0.350576727,993,6,1.804272709,1
567,6,1,11,0.187438179,1046,6,1.804272709,1
767,6,1,10,0.024299631,1033,6,0.943194554,1
550,6,1,11,0.032257609,1035,6,0.943194554,1
478,6,1,11,0.326702793,772,6,0.943194554,1
560,6,1,11,0.517694264,969,6,1.804272709,1
549,6,1,10,0.199375146,1003,6,1.804272709,1
600,2,1,11,0.087112061,1087,6,1.804272709,1
578,2,1,10,0.059259138,962,6,1.804272709,1
566,2,1,11,0.386387628,1016,6,1.804272709,1
549,2,1,10,0.243144025,891,6,1.804272709,1
569,2,1,10,0.334660771,911,6,1.804272709,1
684,6,1,11,0.131732333,995,6,1.804272709,1
611,2,1,10,0.219270091,958,6,1.804272709,1
626,2,1,10,0.040215587,980,6,1.804272709,1
673,6,1,10,0.158733862,1055,6,0.943194554,1
636,6,1,10,0.008383675,1009,6,0.943194554,1
629,2,1,11,0.110985994,970,6,0.943194554,1
532,6,1,11,0.139690311,1042,6,1.804272709,1
515,6,1,10,0.772349559,830,6,0.943194554,1
581,6,1,10,0.171522223,994,6,0.943194554,1
501,6,1,11,0.195396157,1022,6,1.804272709,1
545,2,1,11,0.056131543,1029,6,1.804272709,1
601,6,1,10,0.134859928,996,6,0.943194554,1
479,6,1,10,0.215291102,983,6,1.804272709,1
475,2,1,10,0.386387628,867,6,0.943194554,1
405,6,1,10,0.561463143,918,6,1.804272709,1
613,2,1,10,0.219270091,1071,6,1.804272709,1
402,6,1,10,0.772349559,802,6,0.943194554,1
581,6,1,10,0.067217116,1087,6,0.943194554,1
559,2,1,11,0.497799319,878,6,1.804272709,1
424,2,1,10,0.68879079,798,6,0.943194554,1
659,6,1,10,0.095921432,1118,6,0.943194554,1
595,2,1,11,0.342618749,945,6,1.804272709,1
522,2,1,11,0.015490259,931,6,0.943194554,1
425,2,1,10,0.274975936,928,6,1.804272709,1
534,6,1,10,0.247123014,1019,6,0.943194554,1
472,6,1,11,0.386387628,957,6,0.943194554,1
574,2,1,11,0.41821954,923,6,0.943194554,1
526,2,1,11,0.374450661,909,6,1.804272709,1
617,6,1,11,0.071196105,999,6,0.943194554,1
624,2,1,10,0.29884987,932,6,0.943194554,1
485,6,1,11,0.231207058,996,6,0.943194554,1
568,2,1,11,0.322723804,896,6,0.943194554,1
566,6,1,11,0.290891892,986,6,0.943194554,1
580,6,1,10,0.362513694,933,6,1.804272709,1
642,2,1,11,0.080005477,989,6,0.943194554,1
616,2,1,11,0.150775884,996,6,0.943194554,1
503,6,1,11,0.310786837,889,6,0.943194554,1
450,2,1,11,0.645021911,836,6,1.804272709,1
599,6,1,10,0.1436693,1023,6,0.943194554,1
456,6,1,10,0.318744815,905,6,0.943194554,1
662,6,1,11,0.263038969,959,6,0.943194554,1
561,6,1,10,0.541568198,986,6,0.943194554,1
505,6,1,10,0.286912903,936,6,1.804272709,1
501,2,1,11,0.231207058,983,6,1.804272709,1
676,2,1,11,0.079154083,1064,6,1.804272709,1
679,2,1,11,0.035385204,885,6,0.943194554,1
581,6,1,10,0.354555716,919,6,0.943194554,1
527,6,1,11,0.231207058,826,6,0.943194554,1
561,2,1,11,0.354555716,951,6,0.943194554,1
500,2,1,11,0.422198529,847,6,1.804272709,1
560,2,1,10,0.41821954,885,6,0.943194554,1
623,6,1,11,0.047322171,1042,6,1.804272709,1
587,2,1,11,0.06806851,1002,6,0.943194554,1
427,2,1,11,0.589316066,796,6,0.943194554,1
506,6,1,10,0.334660771,976,6,1.804272709,1
495,2,1,10,0.561463143,909,6,0.943194554,1
477,2,1,10,0.465967407,860,6,0.943194554,1
635,2,1,11,0.334660771,968,6,1.804272709,1
610,6,1,11,0.175501212,1009,6,0.943194554,1
567,2,1,10,0.346597738,957,6,0.943194554,1
496,6,1,10,0.060110532,991,6,1.804272709,1
560,2,1,11,0.191417168,969,6,1.804272709,1
540,6,1,11,0.290891892,1024,6,0.943194554,1
616,2,1,11,0.06806851,1111,6,0.943194554,1
611,2,1,11,0.334660771,910,6,1.804272709,1
546,2,1,10,0.231207058,863,6,1.804272709,1
496,2,1,10,0.716643713,826,6,0.943194554,1
714,2,1,11,0.40145219,1113,6,0.943194554,1
587,2,1,11,0.263038969,958,6,1.804272709,1
504,2,1,10,0.25905998,1071,6,1.804272709,1
526,2,1,10,0.450051451,900,6,0.943194554,1
562,6,1,11,0.215291102,911,6,0.943194554,1
487,2,1,10,0.354555716,933,6,0.943194554,1
590,2,1,10,0.342618749,924,6,0.943194554,1
636,6,1,10,0.22324908,972,6,1.804272709,1
592,2,1,10,0.374450661,917,6,0.943194554,1
466,6,1,11,0.6490009,814,6,0.943194554,1
610,6,1,10,0.031406215,1029,6,0.943194554,1
574,2,1,11,0.122922961,1100,6,0.943194554,1
482,6,1,11,0.406282573,834,6,1.804272709,1
633,6,1,11,0.25905998,902,6,1.804272709,1
537,2,1,10,0.37842965,872,6,1.804272709,1
680,6,1,11,0.01151127,1071,6,0.943194554,1
630,2,1,11,0.142817906,962,6,1.804272709,1
634,6,1,10,0.370471672,1076,6,1.804272709,1
426,6,1,11,0.350576727,905,6,1.804272709,1
485,6,1,11,0.382408639,940,6,0.943194554,1
507,6,1,10,0.593295055,840,6,0.943194554,1
573,6,1,10,0.159585256,1006,6,1.804272709,1
545,2,1,10,0.139690311,1071,6,0.943194554,1
536,2,1,10,0.286912903,970,6,1.804272709,1
499,2,1,11,0.111837388,956,6,1.804272709,1
602,2,1,11,0.251102003,932,6,0.943194554,1
630,2,1,11,0.398324595,982,6,1.804272709,1
514,2,1,10,0.119795366,925,6,0.943194554,1
537,2,1,10,0.37842965,1026,6,0.943194554,1
518,2,1,10,0.036236598,947,6,0.943194554,1
612,6,1,11,0.179480201,997,6,0.943194554,1
522,6,1,11,0.374450661,854,6,0.943194554,1
595,6,1,10,0.020320642,995,6,0.943194554,1
641,2,1,11,0.032257609,1007,6,0.943194554,1
570,2,1,10,0.219270091,917,6,0.943194554,1
529,2,1,10,0.111837388,923,6,1.804272709,1
600,6,1,11,0.167543234,1026,6,0.943194554,1
590,6,1,11,0.103028016,1091,6,0.943194554,1
520,6,1,11,0.346597738,889,6,1.804272709,1
598,2,1,11,0.334660771,918,6,0.943194554,1
615,2,1,11,0.521673253,851,6,1.804272709,1
635,6,1,11,0.163564245,900,6,0.943194554,1
464,2,1,11,0.239165036,968,6,1.804272709,1
638,2,1,10,0.402303584,1032,6,1.804272709,1
494,6,1,11,0.529631231,874,6,0.943194554,1
445,2,1,11,0.57340011,852,6,1.804272709,1
537,2,1,10,0.255080992,961,6,0.943194554,1
530,6,1,10,0.274975936,974,6,1.804272709,1
593,2,1,10,0.003553292,962,6,1.804272709,1
420,6,1,11,0.370471672,869,6,1.804272709,1
554,6,1,10,0.318744815,990,6,0.943194554,1
499,6,1,10,0.354555716,830,6,1.804272709,1
561,2,1,10,0.382408639,951,6,0.943194554,1
669,6,1,11,0.031406215,1042,6,0.943194554,1
619,2,1,10,0.22324908,1004,6,1.804272709,1
545,6,1,10,0.549526176,854,6,1.804272709,1
521,6,1,11,0.326702793,895,6,1.804272709,1
